"Id","Run Order","Capture Time","Reserved","Latitude","Latitude Date Modified UTC","Longitude","Longitude Date Modified UTC","Location Icon","Location Icon Date Modified UTC","ID","ID Date Modified UTC","Street","Street Date Modified UTC","Description","Description Date Modified UTC","Side of Street","Side of Street Date Modified UTC","Green Flashing","Green Flashing Date Modified UTC","Red Flashing","Red Flashing Date Modified UTC","ADA","ADA Date Modified UTC","Notes","Notes Date Modified UTC","Picture","Picture Date Modified UTC","COMPLETE","COMPLETE Date Modified UTC"
"003d117b","-1","2022-08-03T01:24:32.15Z","","39.7443566172953","","-104.99583815325","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74466184708054 -104.99622170913892;39.74405138751012 -104.99545459736066"}","","","","","","","","","","3","2022-08-03T01:24:39.153Z","1","2022-08-03T01:24:32.15Z","","","","","","","",""
"eaafd36f","-1","2022-08-03T01:23:14.605Z","","39.7436904707724","","-104.994963753111","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74397714205833 -104.99533121574598;39.74340379948651 -104.9945962904759"}","","","","","","","","","","2","2022-08-03T01:23:33.817Z","3","2022-08-03T01:23:14.605Z","","","","","","","",""
"0499448e","-1","2022-08-03T01:22:28.428Z","","39.7430284425102","","-104.994116175062","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74332130375984 -104.9944890021153;39.74273558126059 -104.99374334800916"}","","","","","","","","","","3","2022-08-03T01:22:12.33Z","2","2022-08-03T01:22:28.428Z","","","","","","","",""
"f9eae749","-1","2022-08-03T01:21:30.711Z","","39.7431686851207","","-104.993182766325","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.742747955731055 -104.99372725475507;39.74358941451038 -104.99263827789503"}","","","","","","","","","","1","2022-08-03T01:21:30.711Z","","","","","","","","","",""
"fba74eb1","-1","2022-08-03T01:21:04.024Z","","39.743092376304","","-104.993070113546","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.743515168560826 -104.9925256251164;39.74266958404716 -104.99361460197645"}","","","","","","","","","","3","2022-08-03T01:21:03.4Z","1","2022-08-03T01:21:04.024Z","","","","","","","",""
"37aba0ef","-1","2022-08-03T01:20:20.252Z","","39.7423499084831","","-104.993233728296","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.742653084733924 -104.99363069523054;39.74204673223236 -104.99283676136213"}","","","","","","","","","","1","2022-08-03T01:20:20.252Z","","","","","","","","","",""
"5de22c1b","-1","2022-08-03T01:19:49.583Z","","39.7422859733348","","-104.993349063284","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.741984859228126 -104.99295477855878;39.74258708744151 -104.99374334800916"}","","","","","","","","","","1","2022-08-03T01:19:49.583Z","","","","","","","","","",""
"0fa71fd7","-1","2022-08-03T01:19:23.064Z","","39.7429418215051","","-104.994215416796","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74264483507584 -104.99383454311567;39.743238807934425 -104.9945962904759"}","","","","","","","","","","1","2022-08-03T01:19:23.064Z","","","","","","","","","",""
"a047e01d","-1","2022-08-03T01:17:54.489Z","","39.7442844345471","","-104.995934712774","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74398126680774 -104.9955511568852;39.74458760228654 -104.99631826866346"}","","","","","","","","","","3","2022-08-03T01:18:20.072Z","1","2022-08-03T01:18:20.938Z","1","2022-08-03T01:17:54.489Z","","","","","",""
"2ccad97e","-1","2022-08-03T01:17:10.992Z","","39.7449732774389","","-104.996827898932","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.744670112730276 -104.99643629641614;39.74527644214745 -104.99721950144848"}","","","","","","","","","","2","2022-08-03T01:17:11.51Z","","","2","2022-08-03T01:17:10.992Z","","","","","",""
"65fad816","-1","2022-08-03T01:16:16.789Z","","39.7456414739648","","-104.997686205817","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74533831219616 -104.99728923888287;39.74594463573335 -104.99808317275128"}","","","","","","","","","","0","2022-08-03T01:16:14.464Z","5","2022-08-03T01:16:16.789Z","","","","","","","",""
