"Id","Run Order","Capture Time","Reserved","Latitude","Latitude Date Modified UTC","Longitude","Longitude Date Modified UTC","Location Icon","Location Icon Date Modified UTC","ID","ID Date Modified UTC","Street","Street Date Modified UTC","Description","Description Date Modified UTC","Side of Street","Side of Street Date Modified UTC","Green Flashing","Green Flashing Date Modified UTC","Red Flashing","Red Flashing Date Modified UTC","ADA","ADA Date Modified UTC","Notes","Notes Date Modified UTC","Picture","Picture Date Modified UTC","COMPLETE","COMPLETE Date Modified UTC"
"eaafd36f","-1","2022-08-03T02:07:01.997Z","","39.7436904707724","","-104.994963753111","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74397714205833 -104.99533121574598;39.74340379948651 -104.9945962904759"}","","","","","","","","","","4","2022-08-03T02:07:11.911Z","3","2022-08-03T02:07:01.997Z","","","","","","","",""
"0499448e","-1","2022-08-03T02:05:48.081Z","","39.7430284425102","","-104.994116175062","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74332130375984 -104.9944890021153;39.74273558126059 -104.99374334800916"}","","","","","","","","","","4","2022-08-03T02:05:48.387Z","2","2022-08-03T02:05:48.081Z","","","","","","","",""
"f9eae749","-1","2022-08-03T02:03:42.837Z","","39.7431686851207","","-104.993182766325","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.742747955731055 -104.99372725475507;39.74358941451038 -104.99263827789503"}","","","","","","","","","","2","2022-08-03T02:03:42.49Z","1","2022-08-03T02:03:42.837Z","","","","","","","",""
"fba74eb1","-1","2022-08-03T02:02:43.977Z","","39.743092376304","","-104.993070113546","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.743515168560826 -104.9925256251164;39.74266958404716 -104.99361460197645"}","","","","","","","","","","4","2022-08-03T02:02:43.674Z","2","2022-08-03T02:02:43.977Z","","","","","","","",""
"37aba0ef","-1","2022-08-03T02:04:31.772Z","","39.7423499084831","","-104.993233728296","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.742653084733924 -104.99363069523054;39.74204673223236 -104.99283676136213"}","","","","","","","","","","1","2022-08-03T02:04:31.772Z","","","","","","","","","",""
"5de22c1b","-1","2022-08-03T02:04:25.307Z","","39.7422859733348","","-104.993349063284","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.741984859228126 -104.99295477855878;39.74258708744151 -104.99374334800916"}","","","","","","","","","","1","2022-08-03T02:04:25.307Z","","","","","","","","","",""
"0fa71fd7","-1","2022-08-03T02:24:32.539Z","","39.7429418215051","","-104.994215416796","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74264483507584 -104.99383454311567;39.743238807934425 -104.9945962904759"}","","","","","","","","","","1","2022-08-03T02:24:21.294Z","0","2022-08-03T02:24:31.723Z","1","2022-08-03T02:24:32.539Z","","","","","",""
"a047e01d","-1","2022-08-03T02:22:30.147Z","","39.7442844345471","","-104.995934712774","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74398126680774 -104.9955511568852;39.74458760228654 -104.99631826866346"}","","","","","","","","","","4","2022-08-03T02:23:07.201Z","3","2022-08-03T02:23:00.528Z","1","2022-08-03T02:22:30.147Z","","","","","",""
"2ccad97e","-1","2022-08-03T02:21:58.319Z","","39.7449732774389","","-104.996827898932","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.744670112730276 -104.99643629641614;39.74527644214745 -104.99721950144848"}","","","","","","","","","","2","2022-08-03T02:21:57.979Z","2","2022-08-03T02:21:58.319Z","","","","","","","",""
"65fad816","-1","2022-08-03T02:21:08.122Z","","39.7456414739648","","-104.997686205817","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74533831219616 -104.99728923888287;39.74594463573335 -104.99808317275128"}","","","","","","","","","","","","7","2022-08-03T02:21:08.122Z","","","","","","","",""
