"Id","Run Order","Capture Time","Reserved","Latitude","Latitude Date Modified UTC","Longitude","Longitude Date Modified UTC","Location Icon","Location Icon Date Modified UTC","ID","ID Date Modified UTC","Street","Street Date Modified UTC","Description","Description Date Modified UTC","Side of Street","Side of Street Date Modified UTC","Green Flashing","Green Flashing Date Modified UTC","Red Flashing","Red Flashing Date Modified UTC","ADA","ADA Date Modified UTC","Notes","Notes Date Modified UTC","Picture","Picture Date Modified UTC","COMPLETE","COMPLETE Date Modified UTC"
"ca8217d1","-1","2022-08-02T20:00:56.888Z","","39.7457177637221","","-104.997589635737","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74601886283235 -104.99797050941663;39.745416664611845 -104.9972087620564"}","","","","","","","","","","","","","","","","restricted parking","2022-08-02T20:00:55.312Z","","","true","2022-08-02T20:00:56.888Z"
"f85f0b07","-1","2022-08-02T20:02:51.038Z","","39.7458476892634","","-104.996661591417","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74542078927508 -104.99719803322034;39.74627458925169 -104.99612514961439"}","","","","","","","","","","2","2022-08-02T20:02:49.39Z","1","2022-08-02T20:02:49.625Z","","","","","","","true","2022-08-02T20:02:51.038Z"
"98cc0955","-1","2022-08-02T20:04:44.534Z","","39.7467633527946","","-104.99545727957","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.746348832227916 -104.9960017679997;39.74717787336124 -104.99491279113965"}","","","","","","","","","","5","2022-08-02T20:04:43.62Z","","","","","","","","","true","2022-08-02T20:04:44.534Z"
"5e253495","-1","2022-08-02T20:05:32.189Z","","39.7467014840502","","-104.995360720045","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74711188040265 -104.99482159603315;39.74629108769778 -104.99589984405713"}","","","","","","","","","","1","2022-08-02T20:05:28.895Z","1","2022-08-02T20:05:29.079Z","","","","","","","true","2022-08-02T20:05:32.189Z"
"435974c2","-1","2022-08-02T20:02:16.237Z","","39.7457858197227","","-104.996556985266","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74620447081181 -104.99601786125379;39.74536716863362 -104.99709610927778"}","","","","","","","","","","7","2022-08-02T20:02:12.526Z","2","2022-08-02T20:02:13.345Z","","","","","","","true","2022-08-02T20:02:16.237Z"
"048438a4","-1","2022-08-02T20:34:34.732Z","","39.7450557549905","","-104.996715235598","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74535066996629 -104.99709610927778;39.744760840014784 -104.99633436191755"}","","","","","","","","","","2","2022-08-02T20:34:33.135Z","2","2022-08-02T20:34:33.517Z","","","","","","","true","2022-08-02T20:34:34.732Z"
"64ff8e23","-1","2022-08-02T20:23:24.226Z","","39.7451918687433","","-104.995776462442","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.744760840014784 -104.99631826866346;39.74562289747173 -104.99523465622144"}","","","","","","","","","","3","2022-08-02T20:23:21.446Z","5","2022-08-02T20:23:22.414Z","","","","","","","true","2022-08-02T20:23:24.226Z"
"147bad7c","-1","2022-08-02T20:20:29.041Z","","39.7461178525576","","-104.994580197222","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74570126579663 -104.99512200344282;39.746534439318474 -104.9940383910008"}","","","","","","","","","","6","2022-08-02T20:20:27.026Z","4","2022-08-02T20:20:27.942Z","","","","","","","true","2022-08-02T20:20:29.041Z"
"845b916b","-1","2022-08-02T20:27:35.606Z","","39.7460353600552","","-104.994480955488","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.746456071941225 -104.99394183147626;39.745614648169195 -104.99502007950025"}","","","","","","","","","","6","2022-08-02T20:27:33.211Z","2","2022-08-02T20:27:33.927Z","2","2022-08-02T20:27:34.459Z","","","","","true","2022-08-02T20:27:35.606Z"
"dcaded8f","-1","2022-08-02T20:25:16.004Z","","39.745097001162","","-104.995671856291","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74551978111895 -104.99513273227888;39.744674221205116 -104.99621098030286"}","","","","","","","","","","6","2022-08-02T20:25:16.004Z","3","2022-08-02T20:24:32.785Z","","","","","","","true","2022-08-02T20:24:41.868Z"
"003d117b","-1","2022-08-02T20:35:50.102Z","","39.7443566172953","","-104.99583815325","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74466184708054 -104.99622170913892;39.74405138751012 -104.99545459736066"}","","","","","","","","","","3","2022-08-02T20:35:47.272Z","1","2022-08-02T20:35:47.644Z","","","","","","","true","2022-08-02T20:35:50.102Z"
"eaafd36f","-1","2022-08-02T20:39:22.657Z","","39.7436904707724","","-104.994963753111","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74397714205833 -104.99533121574598;39.74340379948651 -104.9945962904759"}","","","","","","","","","","7","2022-08-02T20:39:21.259Z","1","2022-08-02T20:39:21.614Z","","","","","","","true","2022-08-02T20:39:22.657Z"
"0499448e","-1","2022-08-02T20:40:47.068Z","","39.7430284425102","","-104.994116175062","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74332130375984 -104.9944890021153;39.74273558126059 -104.99374334800916"}","","","","","","","","","","5","2022-08-02T20:40:45.84Z","3","2022-08-02T20:40:45.591Z","","","","","","","true","2022-08-02T20:40:47.068Z"
"f9eae749","-1","2022-08-02T20:43:54.414Z","","39.7431686851207","","-104.993182766325","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.742747955731055 -104.99372725475507;39.74358941451038 -104.99263827789503"}","","","","","","","","","","4","2022-08-02T20:43:53.947Z","1","2022-08-02T20:43:54.414Z","","","","","","","",""
"fba74eb1","-1","2022-08-02T20:45:20.237Z","","39.743092376304","","-104.993070113546","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.743515168560826 -104.9925256251164;39.74266958404716 -104.99361460197645"}","","","","","","","","","","6","2022-08-02T20:45:12.659Z","2","2022-08-02T20:45:12.912Z","","","","","","","true","2022-08-02T20:45:20.237Z"
"37aba0ef","-1","2022-08-02T20:47:02.854Z","","39.7423499084831","","-104.993233728296","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.742653084733924 -104.99363069523054;39.74204673223236 -104.99283676136213"}","","","","","","","","","","1","2022-08-02T20:47:00.909Z","","","1","2022-08-02T20:47:01.675Z","","","","","true","2022-08-02T20:47:02.854Z"
"5de22c1b","-1","2022-08-02T20:47:10.548Z","","39.7422859733348","","-104.993349063284","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.741984859228126 -104.99295477855878;39.74258708744151 -104.99374334800916"}","","","","","","","","","","1","2022-08-02T20:47:09.291Z","","","","","","","","","true","2022-08-02T20:47:10.548Z"
"0fa71fd7","-1","2022-08-02T20:41:32.906Z","","39.7429418215051","","-104.994215416796","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74264483507584 -104.99383454311567;39.743238807934425 -104.9945962904759"}","","","","","","","","","","4","2022-08-02T20:41:31.573Z","1","2022-08-02T20:41:31.823Z","","","","","","","true","2022-08-02T20:41:32.906Z"
