"Id","Run Order","Capture Time","Reserved","Latitude","Latitude Date Modified UTC","Longitude","Longitude Date Modified UTC","Location Icon","Location Icon Date Modified UTC","ID","ID Date Modified UTC","Street","Street Date Modified UTC","Description","Description Date Modified UTC","Side of Street","Side of Street Date Modified UTC","Green Flashing","Green Flashing Date Modified UTC","Red Flashing","Red Flashing Date Modified UTC","ADA","ADA Date Modified UTC","Notes","Notes Date Modified UTC","Picture","Picture Date Modified UTC","COMPLETE","COMPLETE Date Modified UTC"
"ca8217d1","-1","2022-07-28T21:25:33.491Z","","39.7457177637221","","-104.997589635737","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74601886283235 -104.99797050941663;39.745416664611845 -104.9972087620564"}","","","","","","","","","","","","","","","","","","","","",""
"f85f0b07","-1","2022-08-02T16:15:30.079Z","","39.7458476892634","","-104.996661591417","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74542078927508 -104.99719803322034;39.74627458925169 -104.99612514961439"}","","","","","","","","","","","","2","2022-08-02T16:15:25.403Z","","","","","","","true","2022-08-02T16:15:30.079Z"
"98cc0955","-1","2022-08-02T16:14:45.239Z","","39.7467633527946","","-104.99545727957","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.746348832227916 -104.9960017679997;39.74717787336124 -104.99491279113965"}","","","","","","","","","","2","2022-08-02T16:14:41.377Z","3","2022-08-02T16:14:42.028Z","1","2022-08-02T16:14:42.794Z","","","","","true","2022-08-02T16:14:45.239Z"
"5e253495","-1","2022-08-02T16:12:50.662Z","","39.7467014840502","","-104.995360720045","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74711188040265 -104.99482159603315;39.74629108769778 -104.99589984405713"}","","","","","","","","","","1","2022-08-02T16:12:47.916Z","4","2022-08-02T16:12:48.865Z","","","","","","","true","2022-08-02T16:12:50.662Z"
"435974c2","-1","2022-08-02T16:10:34.621Z","","39.7457858197227","","-104.996556985266","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74620447081181 -104.99601786125379;39.74536716863362 -104.99709610927778"}","","","","","","","","","","5","2022-08-02T16:10:32.623Z","5","2022-08-02T16:10:33.557Z","","","","","","","true","2022-08-02T16:10:34.621Z"
"048438a4","-1","2022-08-02T16:09:21.395Z","","39.7450557549905","","-104.996715235598","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74535066996629 -104.99709610927778;39.744760840014784 -104.99633436191755"}","","","","","","","","","","4","2022-08-02T16:09:20.827Z","2","2022-08-02T16:09:21.395Z","","","","","","","",""
"64ff8e23","-1","2022-08-02T16:08:11.507Z","","39.7451918687433","","-104.995776462442","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.744760840014784 -104.99631826866346;39.74562289747173 -104.99523465622144"}","","","","","","","","","","6","2022-08-02T16:08:09.126Z","1","2022-08-02T16:08:09.68Z","1","2022-08-02T16:08:09.931Z","","","","","true","2022-08-02T16:08:11.507Z"
"147bad7c","-1","2022-08-02T16:05:45.076Z","","39.7461178525576","","-104.994580197222","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74570126579663 -104.99512200344282;39.746534439318474 -104.9940383910008"}","","","","","","","","","","7","2022-08-02T16:05:41.733Z","2","2022-08-02T16:05:42.781Z","","","","","","","true","2022-08-02T16:05:45.076Z"
"845b916b","-1","2022-08-02T16:04:04.406Z","","39.7460353600552","","-104.994480955488","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.746456071941225 -104.99394183147626;39.745614648169195 -104.99502007950025"}","","","","","","","","","","5","2022-08-02T16:03:59.345Z","3","2022-08-02T16:04:00.163Z","2","2022-08-02T16:04:01.225Z","","","","","true","2022-08-02T16:04:04.406Z"
"dcaded8f","-1","2022-08-02T16:02:29.75Z","","39.745097001162","","-104.995671856291","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.74551978111895 -104.99513273227888;39.744674221205116 -104.99621098030286"}","","","","","","","","","","10","2022-08-02T16:02:27.578Z","","","","","","","","","true","2022-08-02T16:02:29.75Z"
