,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
240,3PM,4/27/2022,UDistCoreN,NO RPZ,84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,3,0,0,0,0,0,,
263,4PM,4/27/2022,UDistCoreN,NO RPZ,84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,0,0,0,0,0,2,,
33,5PM,4/27/2022,UDistCoreN,NO RPZ,84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,0,0,0,0,0,4,,
56,6PM,4/27/2022,UDistCoreN,NO RPZ,84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,8,0,0,0,0,0,,
79,7PM,4/27/2022,UDistCoreN,NO RPZ,84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,7,0,0,1,0,0,,
11,08AM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,1,0,0,0,0,0,,
224,09AM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,2,0,0,0,0,0,,
352,10AM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,2,0,0,0,0,0,,
365,11AM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,3,0,0,0,0,0,,
378,12PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,4,0,0,0,0,0,,
391,1PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,3,0,0,0,0,0,,
404,2PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,4,0,0,0,0,0,,
417,3PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,3,0,0,0,0,0,,
430,4PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,2,0,0,0,0,0,,
24,5PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,2,0,0,0,0,0,,
37,6PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,1,0,0,0,0,0,,
50,7PM,4/27/2022,UDistCoreS,NO RPZ,117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,0,0,0,0,0,0,,
12,08AM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,1,0,0,0,0,0,,
225,09AM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,2,0,0,0,0,0,,
353,10AM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,2,0,0,0,0,0,,
366,11AM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,1,0,0,0,0,0,,
379,12PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,3,0,0,0,0,0,,
392,1PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,2,0,0,0,0,0,,
405,2PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,3,0,0,0,0,0,,
418,3PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,2,0,0,0,0,0,,
431,4PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,1,0,0,0,0,0,,
25,5PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,1,0,0,0,0,0,,
38,6PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,1,0,0,0,0,0,,
51,7PM,4/27/2022,UDistCoreS,NO RPZ,117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,0,0,0,0,0,0,,
3,08AM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,1,0,0,1,0,0,,
216,09AM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,3,0,0,1,0,0,,
344,10AM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,6,0,0,1,0,0,,
357,11AM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,4,0,0,1,0,0,,
370,12PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,6,0,0,1,0,0,,
383,1PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,4,0,0,1,0,0,,
396,2PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,4,0,0,1,0,0,,
409,3PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,5,0,0,0,0,0,,
422,4PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,3,0,0,0,0,0,,
16,5PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,1,0,0,0,0,0,,
29,6PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,0,0,0,0,0,0,,
42,7PM,4/27/2022,UDistCoreS,NO RPZ,136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,0,0,0,0,0,0,,
