,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
328,1PM,4/28/2022,SLUNorthW,NO RPZ,32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,5,0,0,0,0,0,,
349,2PM,4/28/2022,SLUNorthW,NO RPZ,32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,5,1,0,1,0,0,,
370,3PM,4/28/2022,SLUNorthW,NO RPZ,32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,5,0,0,1,0,0,,
391,4PM,4/28/2022,SLUNorthW,NO RPZ,32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,4,0,0,0,0,0,,
427,5PM,4/28/2022,SLUNorthW,NO RPZ,32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,4,1,0,2,0,0,,
221,08AM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,11,0,0,0,0,0,,
242,09AM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,9,0,0,0,0,0,,
263,10AM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,10,0,0,0,1,0,,
284,11AM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,10,0,0,0,1,0,,
305,12PM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,10,0,0,1,1,0,,
326,1PM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,10,0,0,0,0,0,,
347,2PM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,2,0,0,3,0,0,,
368,3PM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,3,0,0,0,0,0,,
389,4PM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,4,0,0,2,0,0,,
425,5PM,4/28/2022,SLUNorthW,NO RPZ,32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,3,0,0,0,0,0,,
30,08AM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,11,0,0,0,0,1,,
47,09AM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,11,0,0,0,0,0,,
64,10AM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,11,1,0,0,0,0,,
81,11AM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,11,1,0,0,0,0,,
98,12PM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,11,0,0,0,0,0,,
115,1PM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,11,0,0,0,0,0,,
132,2PM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,9,0,0,0,0,0,,
149,3PM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,5,0,0,0,0,0,,
166,4PM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,2,0,0,0,0,0,,
198,5PM,4/28/2022,SLUNorthMid,NO RPZ,34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,3,0,0,0,0,1,,
233,08AM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,15,0,0,0,0,1,,
254,09AM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,15,0,0,0,0,1,,
275,10AM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,14,0,0,0,0,1,,
296,11AM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,15,0,0,0,0,2,,
317,12PM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,15,0,0,0,0,2,,
338,1PM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,15,0,0,0,0,0,,
359,2PM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,6,0,0,0,0,0,,
380,3PM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,6,0,0,1,0,0,,
401,4PM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,5,0,0,2,0,0,,
437,5PM,4/28/2022,SLUNorthW,NO RPZ,35881,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,4,0,0,0,0,0,,
33,08AM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
50,09AM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
67,10AM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
84,11AM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
101,12PM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
118,1PM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
135,2PM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,7,0,0,0,0,0,,
152,3PM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,7,0,0,0,0,0,,
169,4PM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,5,0,0,0,0,0,,
201,5PM,4/28/2022,SLUNorthMid,NO RPZ,35886,VALLEY ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,8,0,0,0,0,0,,
31,08AM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,0,4,0,0,0,0,,
48,09AM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,5,0,0,0,0,0,,
65,10AM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,2,0,0,0,0,0,,
82,11AM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,3,0,0,0,0,0,,
99,12PM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,1,0,0,0,0,0,,
116,1PM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,2,0,0,0,0,0,,
133,2PM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,0,0,0,0,0,0,,
150,3PM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,1,0,0,0,0,0,,
167,4PM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,0,4,0,0,0,0,,
199,5PM,4/28/2022,SLUNorthMid,NO RPZ,35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,0,5,0,0,0,0,,
45,08AM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,8,0,0,1,0,0,,
62,09AM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,7,0,0,1,0,1,,
79,10AM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,8,0,0,1,0,0,,
96,11AM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,8,0,0,1,0,0,,
113,12PM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,8,0,0,1,0,0,,
130,1PM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,8,0,0,1,0,0,,
147,2PM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,6,0,0,1,0,0,,
164,3PM,4/28/2022,SLUNorthMid,NO RPZ,35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,6,0,0,1,0,0,,
