Id,Run Order,Capture Time,Reserved,Latitude,Latitude Date Modified UTC,Longitude,Longitude Date Modified UTC,Location Icon,Location Icon Date Modified UTC,ID,ID Date Modified UTC,Street,Street Date Modified UTC,Location,Location Date Modified UTC,Side of Street,Side of Street Date Modified UTC,Paid,Paid Date Modified UTC,ADA Placard,ADA Placard Date Modified UTC,"City, Service Vehicle","City, Service Vehicle Date Modified UTC",Double Parked Car,Double Parked Car Date Modified UTC,Double Parked Truck,Double Parked Truck Date Modified UTC,Notes,Notes Date Modified UTC,Complete,Complete Date Modified UTC,Picture,Picture Date Modified UTC
ee0d7c2a,-1,2022-06-29T19:07:26.29Z,,42.3524214609508,,-71.0722991406295,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35270689670978 -71.07121552818751;42.35213602519189 -71.07338275307154""}""",,1,,Newbury St,,Arlington to Berkeley,,North,,14,2022-06-29T19:07:21.355Z,2,2022-06-29T19:07:24.489Z,0,,,,,,,,TRUE,2022-06-29T19:07:26.29Z,,
bf723f55,-1,2022-06-29T19:09:23.069Z,,42.3524729977077,,-71.0735436856124,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35213998959529 -71.07338275307154;42.35280600582007 -71.07370461815333""}""",,2,,Berkeley St,,Newbury to Commonwealth,,East,,10,2022-06-29T19:09:19.682Z,0,,0,,,,,,,,TRUE,2022-06-29T19:09:23.069Z,,
7a901b6a,-1,2022-06-29T19:11:02.987Z,,42.3524254250597,,-71.0737636267517,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35276636219471 -71.07391919487452;42.35208448792465 -71.07360805862879""}""",,3,,Berkeley St,,Commonwealth to Newbury,,West,,17,2022-06-29T19:10:59.037Z,0,,0,,,,,,,,TRUE,2022-06-29T19:11:02.987Z,,
f60978f1,-1,2022-06-29T19:12:26.076Z,,42.3518109426993,,-71.0745736538742,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35207655911057 -71.07360805862879;42.35154532628795 -71.07553924911952""}""",,4,,Newbury St,,Berkeley to Clarendon ,,North,,9,2022-06-29T19:12:22.607Z,0,,0,,,,,,,,TRUE,2022-06-29T19:12:26.076Z,,
e3f1aec2,-1,2022-06-29T19:13:54.097Z,,42.3518823019496,,-71.0757001816604,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35154532628795 -71.07552852028346;42.35221927761119 -71.07587184303736""}""",,5,,Clarendon St,,Newbury to Commonwealth,,East,,10,2022-06-29T19:13:52.629Z,0,,0,,,,,,,,TRUE,2022-06-29T19:13:54.097Z,,
33904572,-1,2022-06-29T19:49:32.676Z,,42.3518307643649,,-71.0759040295455,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35218756241684 -71.0760756909225;42.35147396631298 -71.07573236816859""}""",,6,,Clarendon St,,Commonwealth to Newbury,,West,,14,2022-06-29T19:15:31.018Z,1,2022-06-29T19:14:27.597Z,0,,1,2022-06-29T19:14:57.732Z,,,,,TRUE,2022-06-29T19:49:32.676Z,,
6ab788b9,-1,2022-06-29T19:16:58.752Z,,42.3512242052013,,-71.07670869225,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.3514898240922 -71.07574309700465;42.350958586310504 -71.07767428749537""}""",,7,,Newbury St,,Clarendon to Dartmouth,,North,,6,2022-06-29T19:16:46.854Z,0,,0,,,,,,,,TRUE,2022-06-29T19:16:58.752Z,,
206cecd5,-1,2022-06-29T19:18:11.878Z,,42.3512955651178,,-71.0778620421264,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.350958586310504 -71.07769574516749;42.3516325439251 -71.07802833908534""}""",,8,,Dartmouth St,,Newbury to Commonwealth,,East,,6,2022-06-29T19:18:06.842Z,0,,0,,1,2022-06-29T19:17:20.59Z,,,,,TRUE,2022-06-29T19:18:11.878Z,,
a16b42b9,-1,2022-06-29T19:19:45.966Z,,42.3512638494143,,-71.0779800593231,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.351608757308774 -71.07814635628199;42.35091894151988 -71.07781376236414""}""",,9,,Dartmouth St,,Commonwealth to Newbury,,West,,3,2022-06-29T19:19:22.811Z,0,,0,,,,,,,,TRUE,2022-06-29T19:19:45.966Z,,
fd242c33,-1,2022-06-29T19:27:41.789Z,,42.3506533202165,,-71.0788330017898,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35091894151988 -71.0778244912002;42.350387698913146 -71.0798415123794""}""",,10,,Newbury St,,Dartmouth to Exeter,,North,,17,2022-06-29T19:27:39.219Z,0,,0,,1,2022-06-29T19:21:11.053Z,,,,,TRUE,2022-06-29T19:27:41.789Z,,
4cf14ed3,-1,2022-06-29T19:29:24.726Z,,42.3500427845613,,-71.0810538708541,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35034012472933 -71.07998098724818;42.3497454443933 -71.08212675446009""}""",,11,,Newbury St,,Exeter to Fairfield,,North,,12,2022-06-29T19:29:21.891Z,0,,0,,,,,,seating half block,2022-06-29T19:29:00.9Z,TRUE,2022-06-29T19:29:24.726Z,,
7533d6df,-1,2022-06-29T19:30:35.145Z,,42.3500863941726,,-71.0823091446731,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.34973751528415 -71.08212675446009;42.35043527306098 -71.08249153488612""}""",,12,,Fairfield St,,Newbury to Commonwealth,,East,,3,2022-06-29T19:29:40.891Z,0,,0,,1,2022-06-29T19:30:34.343Z,,,,,TRUE,2022-06-29T19:30:35.145Z,,
72447785,-1,2022-06-29T19:33:05.845Z,,42.3500586424146,,-71.0824432551238,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35041148599156 -71.08260955208277;42.34970579883755 -71.08227695816493""}""",,13,,Fairfield St,,Commonwealth to Newbury,,West,,10,2022-06-29T19:33:05.279Z,2,2022-06-29T19:33:05.845Z,0,,1,2022-06-29T19:32:12.243Z,,,,,TRUE,2022-06-29T19:32:38.015Z,,
eb7aaab8,-1,2022-06-29T19:36:15.589Z,,42.3499397065889,,-71.0810055910919,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.34965029501744 -71.08208383911585;42.35022911816036 -71.07992734306788""}""",,14,,Newbury St,,Fairfield to Exeter,,South,,19,2022-06-29T19:36:01.971Z,1,2022-06-29T19:33:28.346Z,0,,,,,,,,TRUE,2022-06-29T19:36:15.589Z,,
852eea3e,-1,2022-06-29T19:39:18.788Z,,42.3505581721809,,-71.0787900864456,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35028462146936 -71.07979859703516;42.35083172289251 -71.07778157585597""}""",,15,,Newbury St,,Exeter to Dartmouth,,South,,21,2022-06-29T19:39:04.982Z,2,2022-06-29T19:38:22.265Z,0,,,,,,,,TRUE,2022-06-29T19:39:18.788Z,,
d2676f22,-1,2022-06-29T19:43:10.841Z,,42.3511211291623,,-71.0766711413238,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35086343877102 -71.07764210098719;42.351378819553666 -71.07570018166041""}""",,16,,Newbury St,,Dartmouth to Clarendon,,South,,21,2022-06-29T19:43:04.771Z,1,2022-06-29T19:40:54.098Z,0,,,,,,,,TRUE,2022-06-29T19:43:10.841Z,,
a5cc73ba,-1,2022-06-29T19:46:07.081Z,,42.3517197608966,,-71.0745092808578,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35145810852976 -71.07547487610316;42.35198141326347 -71.07354368561244""}""",,17,,Newbury St,,Clarendon to Berkeley,,South,,17,2022-06-29T19:46:02.779Z,3,2022-06-29T19:45:44.096Z,0,,,,2,2022-06-29T19:45:47.696Z,,,TRUE,2022-06-29T19:46:07.081Z,,
c7415cba,-1,2022-06-29T19:48:53.706Z,,42.3523302800528,,-71.0722454964492,,"{type"":""polyline"";""strokeWeight"":3;""strokeColor"":""#009900"";""path"":""42.35205277266228 -71.07332910889124;42.35260778744322 -71.07116188400721""}""",,18,,Newbury St,,Berkeley to Arlington,,South,,23,2022-06-29T19:48:38.871Z,3,2022-06-29T19:47:03.178Z,0,,2,2022-06-29T19:48:18.637Z,,,,,TRUE,2022-06-29T19:48:53.706Z,,
